id,Machine failure,Prob
136529,0,0.004660158651369194
136530,0,0.005019975511160236
136531,0,0.004779266269070508
136532,0,0.005334437236560348
136533,0,0.00398247203936455
136534,0,0.00390821311838697
136535,0,0.004819680068290687
136536,0,0.004740182370062108
136537,0,0.005236475387676426
136538,0,0.004707544744849106
136539,0,0.004050216737814021
136540,0,0.004636498543358242
136541,0,0.004261420414236744
136542,0,0.005394180975479529
136543,0,0.004341061251929287
136544,0,0.00428276300922957
136545,0,0.005271846202182417
136546,0,0.004210817112920809
136547,0,0.00548029804535284
136548,0,0.004779570458074445
136549,0,0.0050965794959155625
136550,0,0.004355600103703568
136551,0,0.004513105503673675
136552,0,0.004036432480593118
136553,0,0.004926677530535762
136554,0,0.0052185442500887295
136555,0,0.004628773861455554
136556,0,0.005136478674949251
136557,0,0.004597485147968904
136558,0,0.004715542302238776
136559,0,0.005002250424778051
136560,0,0.004009267577076725
136561,0,0.005148798049989984
136562,0,0.0044299465333869645
136563,0,0.0046448317110329524
136564,0,0.0044434123235633565
136565,0,0.0049275159674852945
136566,0,0.005227650245712745
136567,0,0.005037006905443024
136568,0,0.004853190296221547
136569,0,0.005462081762337419
136570,0,0.005245318598791531
136571,0,0.004253792603669191
136572,0,0.004289923052063202
136573,0,0.005002970205259451
136574,0,0.0050368712680686715
136575,0,0.00547145307710279
136576,0,0.00537066469450015
136577,0,0.004528399070628347
136578,0,0.004994502865387203
136579,0,0.005489892251350875
136580,0,0.00484493910289758
136581,0,0.00394228299225087
136582,0,0.00442989085949843
136583,0,0.003968860531126291
136584,0,0.00494369311957805
136585,0,0.005397377392638723
136586,0,0.005598708522925369
136587,0,0.0049858418858714235
136588,0,0.005236363499059566
136589,0,0.004105448087660667
136590,0,0.005289869757268902
136591,0,0.005324838435300421
136592,0,0.004910542370860985
136593,0,0.004731448288835136
136594,0,0.005019717611011936
136595,0,0.004566912762883568
136596,0,0.004225082500994578
136597,0,0.004852015773056405
136598,0,0.005360402246648796
136599,0,0.005079600329729324
136600,0,0.004429865185308328
136601,0,0.00498646553906191
136602,0,0.005370377810869965
136603,0,0.004551440151830073
136604,0,0.004133411057577154
136605,0,0.004133304194844717
136606,0,0.005229961863045471
136607,0,0.004029290523845349
136608,0,0.0056593521828472125
136609,0,0.005307608403582322
136610,0,0.004628710951272538
136611,0,0.005343679396302361
136612,0,0.004668244535052693
136613,0,0.004722980914232174
136614,0,0.003968884341301593
136615,0,0.0048449723137341805
136616,0,0.004029793883623325
136617,0,0.005192142644946356
136618,0,0.003922284914273263
136619,0,0.0039089760469626636
136620,0,0.004319126220923188
136621,0,0.00523642324502258
136622,0,0.005471355129523255
136623,0,0.003909013890832494
136624,0,0.004755526809966692
136625,0,0.005471331649908086
136626,0,0.003909114002080598
136627,0,0.005794429331099627
136628,0,0.003942252137521264
136629,0,0.005397364623958454
136630,0,0.005096417427421684
136631,0,0.005415654880700962
136632,0,0.0054527005473688364
136633,0,0.005480285743420019
136634,0,0.004731651525591885
136635,0,0.005489637312790916
136636,0,0.004528632151308722
136637,0,0.004795828722728115
136638,1,0.9122721433144029
136639,0,0.005621147166502282
136640,0,0.005289718127161391
136641,0,0.003948843131945156
136642,0,0.005087909184226117
136643,0,0.004581657617307163
136644,0,0.0042246243489503016
136645,0,0.00425261159171872
136646,0,0.003955515615665735
136647,0,0.005289505540686031
136648,0,0.00442256387364209
136649,0,0.00527976202380559
136650,0,0.004063523477234693
136651,0,0.004490221484196082
136652,1,0.8997647719827474
136653,0,0.004133314773331792
136654,0,0.004140404057491217
136655,0,0.004943651663040651
136656,0,0.0046838819089465135
136657,0,0.004747606364120818
136658,0,0.0040846366210839065
136659,0,0.004566764754729333
136660,0,0.004043419772067588
136661,0,0.005218740279344635
136662,0,0.004006525046899878
136663,0,0.004043610452269923
136664,0,0.004869352660774237
136665,0,0.00540686945147925
136666,0,0.004910752296253023
136667,0,0.005452663457871333
136668,0,0.004437498454182396
136669,0,0.005499490982101455
136670,0,0.005350914625998398
136671,0,0.004154074165278005
136672,0,0.004116693597081113
136673,0,0.003975706526909387
136674,0,0.004009286505394733
136675,0,0.003982259070318924
136676,0,0.0056114862469439745
136677,0,0.005508382450968351
136678,0,0.005011471544275627
136679,0,0.005370493184841968
136680,0,0.005131373400426452
136681,0,0.004362862824304669
136682,0,0.005131336770698217
136683,0,0.004731685596519586
136684,0,0.005602936876465511
136685,0,0.004652505095761946
136686,0,0.004977372274388076
136687,0,0.0051749142951209425
136688,0,0.005262943195172396
136689,0,0.004707769124639942
136690,0,0.003955681606846703
136691,0,0.004844981765948144
136692,0,0.005498565817050653
136693,0,0.003942237489330163
136694,0,0.00426096275505173
136695,0,0.005173228286635516
136696,0,0.0051994823075845464
136697,0,0.004111931585400242
136698,0,0.005480535512162231
136699,0,0.004084684103503465
136700,0,0.003975668325733521
136701,0,0.005443897055011169
136702,0,0.005289626125055308
136703,0,0.004497771302042406
136704,0,0.003908857036831686
136705,0,0.003942271957189875
136706,0,0.004333662256265042
136707,0,0.005174659919628007
136708,0,0.005471021816784281
136709,0,0.005236406027202677
136710,0,0.005209878595646713
136711,0,0.005105121327671769
136712,0,0.003909184198649144
136713,0,0.005517623140488701
136714,0,0.004290002066179679
136715,0,0.004490160272229726
136716,0,0.005508138154670629
136717,0,0.005452930389243808
136718,0,0.004581842255563968
136719,0,0.004613372756776477
136720,0,0.004582008331220829
136721,0,0.003975735099926774
136722,0,0.005088158987123006
136723,0,0.005192771132318255
136724,0,0.00517411697057316
136725,0,0.005166274081752854
136726,0,0.003988820627298747
136727,0,0.004550145151275549
136728,0,0.004210841593016075
136729,0,0.00486902725370454
136730,0,0.004684079505587034
136731,0,0.004885847213965813
136732,0,0.0054343585716736705
136733,0,0.004488663337504059
136734,0,0.005397458573687005
136735,0,0.004239434553069419
136736,0,0.005498806165192408
136737,0,0.00494401366029239
136738,0,0.005174820534059272
136739,0,0.004763755458041406
136740,0,0.004246733249360617
136741,0,0.004581802105237826
136742,0,0.004168450943648994
136743,0,0.004747642137287214
136744,0,0.003909377428747907
136745,0,0.004566759996895357
136746,0,0.00418910784857638
136747,0,0.003908312404588485
136748,0,0.0040915071125592
136749,0,0.004467560689197809
136750,0,0.005003007745595586
136751,0,0.004944157974166522
136752,0,0.004304501631831673
136753,0,0.004960693127889298
136754,0,0.005370753375330857
136755,0,0.004944429983223208
136756,0,0.004283901849234198
136757,0,0.005453104439056127
136758,0,0.005192454846905101
136759,0,0.004551365146772671
136760,0,0.0053889304990540855
136761,0,0.00394206208838118
136762,0,0.005148673433941001
136763,0,0.004910679130931814
136764,0,0.00431215327235196
136765,0,0.004836781569222675
136766,0,0.004820816319111195
136767,0,0.005451817279749051
136768,0,0.00440760242797542
136769,0,0.004246591835809432
136770,0,0.004438225581354233
136771,0,0.0047394935912657594
136772,0,0.005406652090983417
136773,0,0.004296981457405921
136774,0,0.004845004574517655
136775,0,0.004960862513911603
136776,0,0.004811003431072234
136777,0,0.005235975249305112
136778,0,0.004852997067963804
136779,0,0.004589989390322792
136780,0,0.004659540916749849
136781,0,0.005219151604141016
136782,0,0.004363099737368471
136783,0,0.00405715427126733
136784,0,0.004429839648036241
136785,0,0.005416234921686359
136786,0,0.005407026255211879
136787,0,0.005062465016267383
136788,0,0.005452843137560828
136789,0,0.0044364428105741404
136790,0,0.005307695728218819
136791,0,0.004707656185653225
136792,0,0.004430015190478351
136793,0,0.004994488763974686
136794,0,0.004676104929173087
136795,0,0.005406662419586166
136796,0,0.004133146136514929
136797,0,0.0052894851687907
136798,0,0.005611357517116566
136799,0,0.005235975249305112
136800,0,0.004415114056519992
136801,0,0.004474856054710046
136802,0,0.004275407572524517
136803,0,0.004748169702715958
136804,0,0.005028485309955379
136805,0,0.004016066845310597
136806,0,0.003908892325284938
136807,0,0.00402333694034321
136808,0,0.005226705079635077
136809,0,0.004589688700778843
136810,0,0.005140097406020562
136811,0,0.004407436433449481
136812,0,0.00480402268535526
136813,0,0.004985978059498425
136814,0,0.004543532270222422
136815,0,0.0039086603713317574
136816,0,0.004597588283937182
136817,0,0.004779714090731283
136818,0,0.003909082948761575
136819,0,0.004133706114888844
136820,0,0.004652442647156799
136821,0,0.004098569154275506
136822,0,0.004779550973645088
136823,0,0.003968975248418794
136824,0,0.003922153681053288
136825,0,0.004566716692296241
136826,1,0.9089911871003691
136827,0,0.0039223169756846575
136828,0,0.00456666864879951
136829,0,0.00474760348139767
136830,0,0.005236522859510957
136831,0,0.004196633221581681
136832,0,0.005388817478644364
136833,0,0.004147418148894237
136834,1,0.904428983553853
136835,0,0.005028411702463029
136836,0,0.004676154528149967
136837,0,0.004091409128119506
136838,0,0.004944152048855412
136839,0,0.00540701861256611
136840,0,0.004629327258651636
136841,0,0.005245235091550776
136842,0,0.005325189152529867
136843,0,0.004437362139976265
136844,0,0.005010742773753707
136845,0,0.004161405747724052
136846,0,0.005554521715021875
136847,0,0.004161440789217577
136848,0,0.004077824676330453
136849,0,0.0045976146176117325
136850,0,0.0051054492340074885
136851,0,0.004203719613902432
136852,0,0.004225078192602773
136853,0,0.00417549781865857
136854,0,0.0039089698253399
136855,0,0.004444919761992351
136856,0,0.004969199237777652
136857,0,0.005334056280249304
136858,0,0.004475046441810542
136859,0,0.0052898244436029645
136860,0,0.004119319277741136
136861,0,0.00469959834923866
136862,0,0.004022978557877354
136863,0,0.0040366664065747725
136864,0,0.004282734586874132
136865,0,0.00497746802691495
136866,0,0.005053926493332346
136867,0,0.005397641115530622
136868,0,0.004319131389984795
136869,0,0.004796048945923738
136870,0,0.004927280006674484
136871,0,0.004984527005722536
136872,0,0.004944418445795917
136873,0,0.004414536353303828
136874,0,0.003922282747941875
136875,0,0.004268138525725318
136876,0,0.004385219102881374
136877,0,0.005087754122003225
136878,0,0.004490180308055297
136879,0,0.00489409828460516
136880,0,0.005517805004938123
136881,0,0.004355570035929147
136882,0,0.0044448572089279045
136883,0,0.004944199692553913
136884,0,0.004355502060264977
136885,0,0.005560951364749834
136886,0,0.004133322191484938
136887,0,0.004960322727370054
136888,0,0.0042683652818867
136889,0,0.004333606204779863
136890,0,0.005632278666698963
136891,0,0.004927075867919129
136892,0,0.004589688700778843
136893,0,0.004691896583350067
136894,0,0.004355288405604119
136895,0,0.004909903742795432
136896,0,0.004091699463846281
136897,0,0.005343326993942789
136898,0,0.004063925675228004
136899,0,0.004667900607126078
136900,0,0.004239093981907139
136901,0,0.004429954989915855
136902,0,0.005298701163711378
136903,0,0.005263064718166667
136904,0,0.004290287676066559
136905,0,0.0044978125076317035
136906,0,0.0040298185724482825
136907,0,0.003988820627298747
136908,0,0.004355724051344051
136909,0,0.00501144791685645
136910,0,0.0040708313272687325
136911,0,0.005105485136064831
136912,0,0.003909036885125871
136913,0,0.004528323211868863
136914,0,0.005245234482759312
136915,0,0.00403661188631671
136916,0,0.0045899724282872315
136917,0,0.004297282790159785
136918,0,0.0052449648104062494
136919,0,0.004126338711581708
136920,0,0.005113962725817316
136921,0,0.004977563842503644
136922,0,0.004460027055104355
136923,0,0.005442853936714655
136924,0,0.005280888183771036
136925,0,0.004043516018019296
136926,0,0.004779978754576175
136927,0,0.00484476068289902
136928,0,0.004467470475683067
136929,0,0.00555139985115788
136930,0,0.00528975165065996
136931,0,0.0046210826529108065
136932,0,0.0052892835968307225
136933,0,0.0046364968367515495
136934,0,0.0045051350409860665
136935,0,0.004225241262136996
136936,0,0.005361579883432334
136937,0,0.005236199666135438
136938,0,0.004444406683887679
136939,0,0.004422361884486182
136940,0,0.0056783925316924635
136941,0,0.0042464738636860955
136942,0,0.004597799828771163
136943,0,0.005370485523055207
136944,0,0.004355762402622528
136945,0,0.00488605186559989
136946,0,0.004927546149638567
136947,0,0.0049688146281400905
136948,0,0.003996274658171439
136949,0,0.004036663080788347
136950,0,0.005070533814272472
136951,0,0.004597849599999418
136952,0,0.004016237211623687
136953,0,0.004280615843570974
136954,0,0.004490203729167714
136955,0,0.004091372934837717
136956,0,0.004029786665344376
136957,0,0.005019979675613246
136958,0,0.0045667671271227474
136959,0,0.005343230466266846
136960,1,0.9241423447581057
136961,0,0.0050794894858695915
136962,0,0.005343649209547044
136963,0,0.003969065052347966
136964,0,0.004063919212112217
136965,0,0.004794247530126986
136966,0,0.004715796145781908
136967,0,0.004747639529242419
136968,0,0.00556462695551503
136969,0,0.004613131550588673
136970,0,0.005370779086132552
136971,0,0.005379995530345269
136972,0,0.004246617886766416
136973,0,0.0055268175963245165
136974,0,0.004747639529242419
136975,0,0.004009558156368796
136976,0,0.004348255928265044
136977,0,0.004605772518176821
136978,0,0.005218741649242441
136979,0,0.004333611961815779
136980,0,0.004370379190379241
136981,0,0.005470375817863559
136982,0,0.004558600883745473
136983,0,0.003908967362166149
136984,0,0.004853029486915365
136985,0,0.004723634954782497
136986,0,0.004747364782626947
136987,0,0.005079699133588922
136988,0,0.0055367337393969025
136989,0,0.005037331910399443
136990,0,0.003909114002080598
136991,0,0.004582239517154661
136992,0,0.0053690740205575346
136993,0,0.004091642617345016
136994,0,0.005070957002190318
136995,0,0.0044075446266273665
136996,0,0.0050196786040405264
136997,0,0.004926963358152757
136998,0,0.004861073888920083
136999,0,0.004085461856675614
137000,0,0.005174678307084856
137001,0,0.004779823129717435
137002,0,0.0042180338033560505
137003,0,0.005174718792935503
137004,0,0.005002889093532406
137005,1,0.8884163673644884
137006,0,0.0045664780587990296
137007,0,0.005148635585225366
137008,0,0.005425093171995466
137009,0,0.005453549158024777
137010,0,0.005452836999624623
137011,0,0.005174455666781683
137012,0,0.005612470921373571
137013,0,0.00422440232589701
137014,0,0.005397728164824022
137015,0,0.004133304194844717
137016,0,0.005461972945747672
137017,0,0.004355513032370497
137018,0,0.0039219482350903705
137019,0,0.005140105963668836
137020,0,0.005253620973034468
137021,0,0.004613280398438658
137022,0,0.004459950651567698
137023,0,0.003968896622224684
137024,0,0.0053076445675553805
137025,0,0.004196655840328318
137026,0,0.0047081824078781444
137027,0,0.005316596089058262
137028,0,0.003922200457433459
137029,0,0.004063819018781798
137030,0,0.00573650607035995
137031,0,0.0045977404815407685
137032,0,0.005471488395149927
137033,0,0.005070921861776593
137034,0,0.004422446876106591
137035,0,0.005245057643105487
137036,0,0.004210820552575364
137037,1,0.9183638932800939
137038,0,0.004566601583317285
137039,0,0.005236362523534952
137040,0,0.004512893082978086
137041,0,0.004812262018393125
137042,0,0.004133291586854931
137043,0,0.004392664252014223
137044,0,0.005174644555432725
137045,0,0.004927274809131453
137046,0,0.00492661129505136
137047,0,0.005443760205345478
137048,0,0.0039957413918195505
137049,0,0.004340875157579553
137050,0,0.00395551161075357
137051,0,0.004407620504980304
137052,0,0.005105305567468599
137053,0,0.004796138281455109
137054,0,0.004675532112236327
137055,0,0.004282758945408043
137056,0,0.004582158124239429
137057,0,0.004527713850584457
137058,0,0.005069236223048081
137059,0,0.004660124748757979
137060,0,0.005245212405246363
137061,0,0.003922129369823396
137062,0,0.005379787468376691
137063,0,0.003909075001677156
137064,0,0.005095086803572933
137065,0,0.0045054676861724175
137066,0,0.004444957595904022
137067,0,0.005045404305244964
137068,0,0.004239054982709843
137069,0,0.005536843404982237
137070,0,0.004739604700281081
137071,0,0.004467656897511857
137072,0,0.004029570059943215
137073,0,0.004691877801761188
137074,0,0.005288764449001918
137075,0,0.0049192444305515585
137076,0,0.004660259176895096
137077,0,0.005315746064411267
137078,0,0.004731556977251172
137079,0,0.00439994752755353
137080,0,0.005036807523187446
137081,0,0.004969382840511404
137082,0,0.005343228509808292
137083,0,0.0054253353045229215
137084,0,0.003995280010370898
137085,0,0.005192443150690524
137086,0,0.005370594572981516
137087,0,0.004182456753235711
137088,0,0.005458597812797006
137089,0,0.00461280950963151
137090,0,0.0052450095741772024
137091,0,0.005289759444054458
137092,0,0.005756350083983496
137093,0,0.005583332504978658
137094,0,0.005235771942667932
137095,0,0.004779938037077759
137096,0,0.004282501934120947
137097,0,0.004675952621262336
137098,0,0.0040162397655461885
137099,0,0.005245019380401797
137100,0,0.004091624978980879
137101,0,0.004660260343758965
137102,0,0.005236382103753007
137103,0,0.004084688070087256
137104,0,0.004445005424169314
137105,0,0.005755152670650073
137106,0,0.005379396027871215
137107,0,0.004787915184493961
137108,0,0.005471020669263047
137109,0,0.004828551034365806
137110,0,0.005245873262823195
137111,0,0.004692018031115142
137112,1,0.9130489267070784
137113,0,0.004820582279105388
137114,0,0.003942213076455192
137115,0,0.003942277112567441
137116,0,0.004077691447683187
137117,0,0.003941161014291647
137118,0,0.003955432546687303
137119,0,0.005688161575809386
137120,0,0.004529677407643301
137121,0,0.004133443673892676
137122,0,0.0047800065384543495
137123,0,0.005036960449955636
137124,0,0.005080067739858989
137125,0,0.004232291583716265
137126,0,0.004282726015922666
137127,0,0.005096358332104735
137128,0,0.004497623838796737
137129,0,0.005053459196849278
137130,0,0.004566872746796763
137131,0,0.004363134058346021
137132,0,0.004628794195633546
137133,0,0.0039422477369566306
137134,0,0.005290174557960772
137135,0,0.004804286084123573
137136,0,0.004459475432294976
137137,0,0.003988844801025297
137138,0,0.004927488071863356
137139,0,0.004064032615525184
137140,0,0.004820366451817902
137141,0,0.004098535413014334
137142,0,0.004723796731557087
137143,0,0.004355727849640607
137144,0,0.004147239289125154
137145,0,0.004077691447683187
137146,0,0.004482477731405796
137147,0,0.004070955614086012
137148,0,0.00505392256217233
137149,0,0.005148455372671675
137150,0,0.00418247606406216
137151,0,0.005236159531413044
137152,0,0.005388952912785664
137153,0,0.005498955266483577
137154,0,0.005487479337300691
137155,0,0.005165849157365383
137156,0,0.005060621091762039
137157,0,0.005582758696364567
137158,0,0.005668178731343754
137159,0,0.005425381482627968
137160,0,0.00539774859838422
137161,0,0.004731487148101636
137162,0,0.004605553037544337
137163,0,0.004105553790564062
137164,0,0.004739890674021695
137165,0,0.004311763089672254
137166,0,0.004009319166428244
137167,0,0.004740094407633887
137168,0,0.005069236223048081
137169,0,0.005678299162333819
137170,0,0.005262699206403151
137171,0,0.0051226378073798776
137172,0,0.004239257172965239
137173,0,0.004348278653258103
137174,0,0.003922031777050373
137175,0,0.00440753654256381
137176,0,0.004613346659030425
137177,0,0.004071037689931057
137178,0,0.004036048037901378
137179,0,0.005227315415875975
137180,0,0.004919136217604549
137181,0,0.004452289060482255
137182,0,0.004691801665500484
137183,0,0.0052363686823012024
137184,0,0.005263224241072556
137185,0,0.004520758105240444
137186,0,0.004926659187168271
137187,0,0.004009433582376811
137188,0,0.00492720240048549
137189,0,0.004112324065648999
137190,0,0.005245313050764613
137191,0,0.004126180198824016
137192,0,0.004597650803805834
137193,0,0.00394178072263735
137194,0,0.0039263361685919805
137195,0,0.005517511192290732
137196,0,0.00390988189979597
137197,0,0.003909127097339425
137198,0,0.005002784200653276
137199,0,0.0044150353037626525
137200,0,0.004362806119613563
137201,0,0.00507967799396623
137202,0,0.004168197425385413
137203,0,0.005174330212863079
137204,0,0.004282434900559432
137205,0,0.004520758105240444
137206,0,0.004098523088289364
137207,0,0.004513210710280718
137208,0,0.00505886657085168
137209,0,0.004613362923242628
137210,0,0.004311781604992791
137211,0,0.005148045889480818
137212,0,0.003920686909725028
137213,0,0.0039486919069250045
137214,0,0.004002696913070543
137215,0,0.00486015516678448
137216,0,0.005407009543257192
137217,0,0.0044448266999633605
137218,0,0.004340866619289853
137219,0,0.0054437005936777555
137220,0,0.0053527698705286685
137221,0,0.0053690740205575346
137222,0,0.0051573885958364285
137223,0,0.004218148301238179
137224,0,0.004325979568515813
137225,0,0.004050308652433409
137226,0,0.005226384871291238
137227,0,0.003935863771295252
137228,0,0.004796008072604494
137229,0,0.0044298691290492334
137230,0,0.004452290925935114
137231,0,0.005157476433751684
137232,0,0.004050431009553128
137233,0,0.004574592981101245
137234,0,0.004022890209396732
137235,0,0.0044899100054072395
137236,0,0.005333943756969672
137237,0,0.004063436435021566
137238,0,0.004652364809034206
137239,0,0.005564534228695933
137240,0,0.004668097551184129
137241,0,0.004628912877741456
137242,0,0.004935662772352379
137243,0,0.0052186258928007
137244,0,0.004910661731252242
137245,0,0.00458214064093637
137246,0,0.004597685673290878
137247,0,0.004239422903978445
137248,0,0.004796010311569038
137249,0,0.00517492826404906
137250,0,0.005244971698259756
137251,0,0.005236353330822199
137252,0,0.003989127597726397
137253,0,0.004977029273465155
137254,0,0.004318298490984746
137255,0,0.004319112251401984
137256,0,0.004596565389354337
137257,0,0.005325462848598283
137258,0,0.004274614352381482
137259,0,0.003968828483532542
137260,0,0.0046995916514535165
137261,0,0.0042969257205291425
137262,0,0.004968679870543402
137263,0,0.005200532621202096
137264,0,0.005678464000886164
137265,0,0.004667944476388748
137266,0,0.004022960606511549
137267,0,0.0043558668831858716
137268,0,0.004161585869588899
137269,0,0.004927279459459059
137270,0,0.004400142056883891
137271,0,0.0045821501946507835
137272,0,0.005389619222287252
137273,0,0.00453242871871579
137274,0,0.004763459720772097
137275,0,0.0053891122210861205
137276,0,0.00537946297500214
137277,0,0.004268009683604261
137278,0,0.0049775135403261565
137279,0,0.005526664287578583
137280,0,0.004763555560768258
137281,0,0.004927329698344125
137282,0,0.0040040270467715635
137283,0,0.005200532621202096
137284,0,0.004268056610247897
137285,0,0.004551357088968922
137286,0,0.005489504119400122
137287,0,0.004297164868512319
137288,0,0.004739738148637981
137289,0,0.0041474509547591324
137290,0,0.005434357160138029
137291,0,0.003942329515943651
137292,0,0.005416297952081993
137293,0,0.005052344618634636
137294,0,0.004927561607337004
137295,0,0.004589242309344322
137296,0,0.004779789165179094
137297,0,0.0042466120041368665
137298,0,0.004910504968087187
137299,0,0.003935638370382167
137300,0,0.005434692243315324
137301,0,0.004582074795180558
137302,0,0.00417552877595701
137303,0,0.004820414646232527
137304,0,0.003974621532072378
137305,0,0.005461941192332054
137306,0,0.003941778199180128
137307,0,0.005601928492134963
137308,0,0.005565352904543009
137309,0,0.004246702983429987
137310,0,0.00462084240820516
137311,0,0.003909406203572596
137312,0,0.005508548609810764
137313,0,0.005325382797672242
137314,0,0.005028490496035932
137315,0,0.00473105570183557
137316,0,0.003922325816010902
137317,0,0.004660160290653998
137318,0,0.004803352826377659
137319,0,0.005611656270440498
137320,0,0.004318881737263388
137321,0,0.00396722187209533
137322,0,0.005307462025524261
137323,0,0.005054003011039484
137324,0,0.004268250962850094
137325,0,0.005453496884579264
137326,0,0.004739195854139163
137327,0,0.004935653694135544
137328,0,0.005148798049989984
137329,0,0.003989117058043657
137330,0,0.0049272713270426165
137331,0,0.005640071813373287
137332,0,0.004070888085376992
137333,0,0.004400098960036133
137334,0,0.00506151571854595
137335,0,0.0041965492778992235
137336,0,0.0044744114201029014
137337,0,0.0045899342690502
137338,0,0.004009411463566138
137339,0,0.005192312658741008
137340,0,0.004246649275879931
137341,0,0.004828563204318963
137342,0,0.003922183861909268
137343,0,0.00468405721984628
137344,0,0.004691625668326792
137345,0,0.005262859184060592
137346,0,0.005361471322938466
137347,0,0.004091573204528382
137348,0,0.004707642101557604
137349,0,0.005002904830696107
137350,0,0.004589242309344322
137351,0,0.00537971226165709
137352,0,0.004385095019259016
137353,0,0.004982613482504533
137354,0,0.004566318379749099
137355,0,0.003909084075535011
137356,0,0.004574381899180444
137357,0,0.004444717862067008
137358,0,0.0039421756960832605
137359,0,0.003941953076534456
137360,0,0.005406886755983146
137361,0,0.0044297433854718045
137362,0,0.005113503470154485
137363,0,0.004566682554628625
137364,0,0.004385323838455413
137365,0,0.004246613007022578
137366,0,0.005453007139936251
137367,0,0.005280675146418901
137368,0,0.005033623620989641
137369,0,0.004877376352010232
137370,0,0.005036838338434128
137371,0,0.004384946817949132
137372,0,0.005397753379051874
137373,0,0.00431895849803344
137374,0,0.004274902122535137
137375,0,0.003955855972165494
137376,0,0.0045750146503474335
137377,0,0.003969009854038097
137378,0,0.0045122292169473685
137379,1,0.8895473940498942
137380,0,0.005174973192713388
137381,0,0.004497396660037847
137382,0,0.005157245026632894
137383,0,0.005620933290588701
137384,0,0.0043900639007991935
137385,1,0.9204972989918225
137386,0,0.004869546393332734
137387,0,0.004289839491426703
137388,0,0.004029764920261014
137389,0,0.0039688428291382504
137390,0,0.004282501934120947
137391,0,0.0039688439424746405
137392,0,0.004098061732545864
137393,0,0.0040847116335740894
137394,0,0.00517480827594381
137395,0,0.005148495239859919
137396,0,0.004036668064591576
137397,0,0.0046997051944455736
137398,0,0.005139063631311015
137399,0,0.004355564508853822
137400,0,0.004820414662112177
137401,0,0.0052627210881661494
137402,0,0.003989041345352096
137403,0,0.004796182188515308
137404,0,0.005489892435758783
137405,0,0.0040087911420892035
137406,0,0.005468982057457664
137407,0,0.005263017644811148
137408,0,0.00477995493954281
137409,0,0.005062181890672241
137410,0,0.004488926566314572
137411,0,0.004779381561657035
137412,0,0.004754891284607848
137413,0,0.004566176188706516
137414,0,0.005002193896666369
137415,0,0.0041474483822507464
137416,0,0.003940480616233465
137417,0,0.0055364936124467695
137418,0,0.0039082752236075805
